date,temperature_2m,relative_humidity_2m (%),apparent_temperature,precipitation,lat,long
2019-01-01 00:00:00+00:00,5.6575,94,1.9438987,1.1,40.71427,-74.00597
2019-01-01 01:00:00+00:00,5.9075,96,2.6989918,2.9,40.71427,-74.00597
2019-01-01 02:00:00+00:00,6.4575,95,3.6673875,2.2,40.71427,-74.00597
2019-01-01 03:00:00+00:00,6.7575,95,4.112215,10.1,40.71427,-74.00597
2019-01-01 04:00:00+00:00,7.1075,94,4.203727,3.2,40.71427,-74.00597
2019-01-01 05:00:00+00:00,6.9075,94,5.603698,1.1,40.71427,-74.00597
2019-01-01 06:00:00+00:00,7.5075,94,5.9636583,0.4,40.71427,-74.00597
2019-01-01 07:00:00+00:00,7.8075004,93,5.9086065,0,40.71427,-74.00597
2019-01-01 08:00:00+00:00,8.6075,94,6.6142664,0,40.71427,-74.00597
2019-01-01 09:00:00+00:00,9.307501,95,7.305007,0,40.71427,-74.00597
2019-01-01 10:00:00+00:00,12.1075,92,9.363018,0,40.71427,-74.00597
2019-01-01 11:00:00+00:00,13.057501,91,10.67614,0,40.71427,-74.00597
2019-01-01 12:00:00+00:00,12.907499,90,11.118202,0,40.71427,-74.00597
2019-01-01 13:00:00+00:00,12.7575,90,10.999521,0,40.71427,-74.00597
2019-01-01 14:00:00+00:00,13.907499,85,10.920203,0,40.71427,-74.00597
2019-01-01 15:00:00+00:00,14.307501,77,9.794529,0,40.71427,-74.00597
2019-01-01 16:00:00+00:00,13.9575,70,9.66284,0,40.71427,-74.00597
2019-01-01 17:00:00+00:00,13.407499,62,7.5590935,0,40.71427,-74.00597
2019-01-01 18:00:00+00:00,12.6075,59,6.836149,0,40.71427,-74.00597
2019-01-01 19:00:00+00:00,11.057501,60,5.1229935,0,40.71427,-74.00597
2019-01-01 20:00:00+00:00,9.157499,60,2.9567518,0,40.71427,-74.00597
2019-01-01 21:00:00+00:00,7.7575,63,2.0581512,0,40.71427,-74.00597
2019-01-01 22:00:00+00:00,6.5075,68,1.7833352,0,40.71427,-74.00597
2019-01-01 23:00:00+00:00,5.7075,71,1.5818973,0,40.71427,-74.00597
2019-01-02 00:00:00+00:00,5.3075,71,1.303946,0,40.71427,-74.00597
2019-01-02 01:00:00+00:00,5.0075,74,0.8908472,0,40.71427,-74.00597
2019-01-02 02:00:00+00:00,4.7075,70,0.22489023,0,40.71427,-74.00597
2019-01-02 03:00:00+00:00,4.2075,68,-0.42360973,0,40.71427,-74.00597
2019-01-02 04:00:00+00:00,3.6075,69,-0.78347015,0,40.71427,-74.00597
2019-01-02 05:00:00+00:00,2.8075,70,-1.7139463,0,40.71427,-74.00597
2019-01-02 06:00:00+00:00,2.1075,72,-2.2264273,0,40.71427,-74.00597
2019-01-02 07:00:00+00:00,1.6075,74,-2.5246546,0,40.71427,-74.00597
2019-01-02 08:00:00+00:00,1.0074999,75,-3.150175,0,40.71427,-74.00597
2019-01-02 09:00:00+00:00,0.5575,76,-3.4199882,0,40.71427,-74.00597
2019-01-02 10:00:00+00:00,0.45749998,76,-3.2591329,0,40.71427,-74.00597
2019-01-02 11:00:00+00:00,0.007499993,81,-3.2958379,0,40.71427,-74.00597
2019-01-02 12:00:00+00:00,-0.14250001,83,-3.4486828,0,40.71427,-74.00597
2019-01-02 13:00:00+00:00,-0.14250001,88,-3.0175807,0,40.71427,-74.00597
2019-01-02 14:00:00+00:00,0.9575,76,-2.1765041,0,40.71427,-74.00597
2019-01-02 15:00:00+00:00,1.8575001,73,-1.7330494,0,40.71427,-74.00597
2019-01-02 16:00:00+00:00,2.1575,63,-1.3756382,0,40.71427,-74.00597
2019-01-02 17:00:00+00:00,2.5575,59,-0.9001229,0,40.71427,-74.00597
2019-01-02 18:00:00+00:00,3.0075,57,-0.28798914,0,40.71427,-74.00597
2019-01-02 19:00:00+00:00,3.1575,56,-0.12019491,0,40.71427,-74.00597
2019-01-02 20:00:00+00:00,3.2075,68,-0.004799843,0,40.71427,-74.00597
2019-01-02 21:00:00+00:00,2.4075,76,-0.93244314,0,40.71427,-74.00597
2019-01-02 22:00:00+00:00,1.3575,76,-2.2640896,0,40.71427,-74.00597
2019-01-02 23:00:00+00:00,0.7075,79,-2.8258526,0,40.71427,-74.00597
2019-01-03 00:00:00+00:00,0.5575,79,-2.8796363,0,40.71427,-74.00597
2019-01-03 01:00:00+00:00,0.75749993,78,-3.0203652,0,40.71427,-74.00597
2019-01-03 02:00:00+00:00,0.9075,77,-2.847866,0,40.71427,-74.00597
2019-01-03 03:00:00+00:00,1.1575,80,-2.4924145,0,40.71427,-74.00597
2019-01-03 04:00:00+00:00,1.6075,84,-1.5848281,0,40.71427,-74.00597
2019-01-03 05:00:00+00:00,2.1075,87,-0.7908671,0,40.71427,-74.00597
2019-01-03 06:00:00+00:00,2.3075,91,-0.41165876,0,40.71427,-74.00597
2019-01-03 07:00:00+00:00,2.5575,95,0.25773907,0,40.71427,-74.00597
2019-01-03 08:00:00+00:00,2.9575,94,0.54456854,0,40.71427,-74.00597
2019-01-03 09:00:00+00:00,3.3075,93,0.9295726,0,40.71427,-74.00597
2019-01-03 10:00:00+00:00,3.7075,91,1.6719184,0,40.71427,-74.00597
2019-01-03 11:00:00+00:00,4.1075,87,1.8843756,0,40.71427,-74.00597
2019-01-03 12:00:00+00:00,4.8075,89,1.9162431,0,40.71427,-74.00597
2019-01-03 13:00:00+00:00,4.9075,88,1.7972322,0,40.71427,-74.00597
2019-01-03 14:00:00+00:00,4.9575,86,1.3313632,0,40.71427,-74.00597
2019-01-03 15:00:00+00:00,5.5075,87,1.4437819,0,40.71427,-74.00597
2019-01-03 16:00:00+00:00,5.9075,80,1.5031042,0,40.71427,-74.00597
2019-01-03 17:00:00+00:00,6.1575,74,0.93624496,0,40.71427,-74.00597
2019-01-03 18:00:00+00:00,6.2075,66,0.59390545,0,40.71427,-74.00597
2019-01-03 19:00:00+00:00,5.6075,64,0.11636448,0,40.71427,-74.00597
2019-01-03 20:00:00+00:00,5.0575,65,0.09253216,0,40.71427,-74.00597
2019-01-03 21:00:00+00:00,4.2575,68,0.042680264,0,40.71427,-74.00597
2019-01-03 22:00:00+00:00,3.3575,65,-1.1171548,0,40.71427,-74.00597
2019-01-03 23:00:00+00:00,2.1575,71,-1.6925421,0,40.71427,-74.00597
2019-01-04 00:00:00+00:00,1.3575,78,-1.9814825,0,40.71427,-74.00597
2019-01-04 01:00:00+00:00,1.3075,76,-2.0144024,0,40.71427,-74.00597
2019-01-04 02:00:00+00:00,0.60749996,79,-2.2206106,0,40.71427,-74.00597
2019-01-04 03:00:00+00:00,0.7075,76,-2.4299083,0,40.71427,-74.00597
2019-01-04 04:00:00+00:00,0.40749997,77,-3.0878344,0,40.71427,-74.00597
2019-01-04 05:00:00+00:00,0.20749998,84,-3.233813,0,40.71427,-74.00597
2019-01-04 06:00:00+00:00,-0.092500016,85,-3.6844902,0,40.71427,-74.00597
2019-01-04 07:00:00+00:00,-0.3925,85,-4.085829,0,40.71427,-74.00597
2019-01-04 08:00:00+00:00,-0.44250003,85,-4.191791,0,40.71427,-74.00597
2019-01-04 09:00:00+00:00,-0.4925,86,-4.13236,0,40.71427,-74.00597
2019-01-04 10:00:00+00:00,-0.24250002,85,-4.177862,0,40.71427,-74.00597
2019-01-04 11:00:00+00:00,0.057499975,83,-3.6015422,0,40.71427,-74.00597
2019-01-04 12:00:00+00:00,-0.04250002,85,-3.7178345,0,40.71427,-74.00597
2019-01-04 13:00:00+00:00,0.007499993,86,-3.714239,0,40.71427,-74.00597
2019-01-04 14:00:00+00:00,1.5074999,84,-2.3877945,0,40.71427,-74.00597
2019-01-04 15:00:00+00:00,3.0075,81,-1.3002806,0,40.71427,-74.00597
2019-01-04 16:00:00+00:00,4.1575,78,-0.1749711,0,40.71427,-74.00597
2019-01-04 17:00:00+00:00,5.3075,70,0.8087983,0,40.71427,-74.00597
2019-01-04 18:00:00+00:00,6.3075,63,1.4327917,0,40.71427,-74.00597
2019-01-04 19:00:00+00:00,6.7575,61,1.980895,0,40.71427,-74.00597
2019-01-04 20:00:00+00:00,7.0075,60,2.5353522,0,40.71427,-74.00597
2019-01-04 21:00:00+00:00,6.8575,59,2.5047803,0,40.71427,-74.00597
2019-01-04 22:00:00+00:00,6.0575,64,2.2184424,0,40.71427,-74.00597
2019-01-04 23:00:00+00:00,5.5075,71,2.1596718,0,40.71427,-74.00597
2019-01-05 00:00:00+00:00,5.1075,76,2.023231,0,40.71427,-74.00597
2019-01-05 01:00:00+00:00,4.8075,79,1.9746661,0,40.71427,-74.00597
2019-01-05 02:00:00+00:00,4.6575,83,2.1804028,0,40.71427,-74.00597
2019-01-05 03:00:00+00:00,5.0575,86,2.956232,0,40.71427,-74.00597
2019-01-05 04:00:00+00:00,4.6075,86,2.1056094,0,40.71427,-74.00597
2019-01-05 05:00:00+00:00,4.7575,92,2.6161222,0,40.71427,-74.00597
2019-01-05 06:00:00+00:00,5.1075,93,2.9113016,0.7,40.71427,-74.00597
2019-01-05 07:00:00+00:00,5.0575,96,2.9497924,1.1,40.71427,-74.00597
2019-01-05 08:00:00+00:00,5.1075,97,2.6695938,0.7,40.71427,-74.00597
2019-01-05 09:00:00+00:00,5.2575,96,3.024774,0,40.71427,-74.00597
2019-01-05 10:00:00+00:00,5.4575,96,2.7277822,0,40.71427,-74.00597
2019-01-05 11:00:00+00:00,5.4075,97,2.5158358,0,40.71427,-74.00597
2019-01-05 12:00:00+00:00,5.5075,97,2.4402647,0.4,40.71427,-74.00597
2019-01-05 13:00:00+00:00,5.7075,98,2.2193923,0,40.71427,-74.00597
2019-01-05 14:00:00+00:00,6.0575,98,2.0056262,0,40.71427,-74.00597
2019-01-05 15:00:00+00:00,6.3575,97,2.6574478,0.4,40.71427,-74.00597
2019-01-05 16:00:00+00:00,6.4075,97,2.9237943,0,40.71427,-74.00597
2019-01-05 17:00:00+00:00,6.4575,97,2.7067766,0,40.71427,-74.00597
2019-01-05 18:00:00+00:00,6.5075,97,3.2499113,0,40.71427,-74.00597
2019-01-05 19:00:00+00:00,6.5575,97,2.8113003,0,40.71427,-74.00597
2019-01-05 20:00:00+00:00,6.6075,97,3.0386052,6.8,40.71427,-74.00597
2019-01-05 21:00:00+00:00,6.6575,96,3.147015,0,40.71427,-74.00597
2019-01-05 22:00:00+00:00,6.3075,96,3.059834,0.4,40.71427,-74.00597
2019-01-05 23:00:00+00:00,6.2075,96,3.651897,0,40.71427,-74.00597
2019-01-06 00:00:00+00:00,6.4575,95,4.132124,0,40.71427,-74.00597
2019-01-06 01:00:00+00:00,6.5075,91,3.934616,0,40.71427,-74.00597
2019-01-06 02:00:00+00:00,5.4575,86,2.2713175,0,40.71427,-74.00597
2019-01-06 03:00:00+00:00,4.7575,85,1.3487024,0,40.71427,-74.00597
2019-01-06 04:00:00+00:00,4.1575,85,0.6018553,0,40.71427,-74.00597
2019-01-06 05:00:00+00:00,3.7075,85,0.28935385,0,40.71427,-74.00597
2019-01-06 06:00:00+00:00,2.9075,83,-0.3819747,0,40.71427,-74.00597
2019-01-06 07:00:00+00:00,2.5575,79,-0.9010079,0,40.71427,-74.00597
2019-01-06 08:00:00+00:00,2.4075,79,-1.2278585,0,40.71427,-74.00597
2019-01-06 09:00:00+00:00,2.5075,82,-1.2666926,0,40.71427,-74.00597
2019-01-06 10:00:00+00:00,3.1575,84,-0.57097507,0,40.71427,-74.00597
2019-01-06 11:00:00+00:00,4.3575,81,0.70125294,0,40.71427,-74.00597
2019-01-06 12:00:00+00:00,5.2075,81,1.6209884,0,40.71427,-74.00597
2019-01-06 13:00:00+00:00,5.8075,80,2.081244,0,40.71427,-74.00597
2019-01-06 14:00:00+00:00,6.4075,81,2.7964072,0,40.71427,-74.00597
2019-01-06 15:00:00+00:00,6.6075,81,2.9657912,0,40.71427,-74.00597
2019-01-06 16:00:00+00:00,7.7075,75,3.5728335,0,40.71427,-74.00597
2019-01-06 17:00:00+00:00,8.3575,66,2.9609342,0,40.71427,-74.00597
2019-01-06 18:00:00+00:00,8.657499,55,2.1803098,0,40.71427,-74.00597
2019-01-06 19:00:00+00:00,8.3575,44,1.1579866,0,40.71427,-74.00597
2019-01-06 20:00:00+00:00,7.7075,45,0.8162651,0,40.71427,-74.00597
2019-01-06 21:00:00+00:00,6.5575,44,-0.56412506,0,40.71427,-74.00597
2019-01-06 22:00:00+00:00,4.8075,48,-1.7186854,0,40.71427,-74.00597
2019-01-06 23:00:00+00:00,3.5575,48,-3.2065873,0,40.71427,-74.00597
2019-01-07 00:00:00+00:00,2.4575,49,-3.7233493,0,40.71427,-74.00597
2019-01-07 01:00:00+00:00,1.4075,54,-4.746891,0,40.71427,-74.00597
2019-01-07 02:00:00+00:00,0.75749993,53,-5.7925663,0,40.71427,-74.00597
2019-01-07 03:00:00+00:00,0.10749999,54,-5.885664,0,40.71427,-74.00597
2019-01-07 04:00:00+00:00,-0.44250003,53,-6.84913,0,40.71427,-74.00597
2019-01-07 05:00:00+00:00,-0.84250003,53,-6.8729534,0,40.71427,-74.00597
2019-01-07 06:00:00+00:00,-1.3925,51,-7.198005,0,40.71427,-74.00597
2019-01-07 07:00:00+00:00,-1.7925,49,-7.8806186,0,40.71427,-74.00597
2019-01-07 08:00:00+00:00,-2.2425,47,-8.322393,0,40.71427,-74.00597
2019-01-07 09:00:00+00:00,-2.4925,46,-8.344225,0,40.71427,-74.00597
2019-01-07 10:00:00+00:00,-2.7925,46,-8.561956,0,40.71427,-74.00597
2019-01-07 11:00:00+00:00,-2.9925,48,-8.2885685,0,40.71427,-74.00597
2019-01-07 12:00:00+00:00,-3.3425,49,-8.498479,0,40.71427,-74.00597
2019-01-07 13:00:00+00:00,-3.3425,48,-8.608702,0,40.71427,-74.00597
2019-01-07 14:00:00+00:00,-3.1925,47,-8.601341,0,40.71427,-74.00597
2019-01-07 15:00:00+00:00,-2.8425,49,-8.163904,0,40.71427,-74.00597
2019-01-07 16:00:00+00:00,-2.6925,48,-8.031903,0,40.71427,-74.00597
2019-01-07 17:00:00+00:00,-1.9925001,41,-7.531865,0,40.71427,-74.00597
2019-01-07 18:00:00+00:00,-1.4925001,37,-6.6978803,0,40.71427,-74.00597
2019-01-07 19:00:00+00:00,-0.89250004,35,-5.9491396,0,40.71427,-74.00597
2019-01-07 20:00:00+00:00,-0.89250004,35,-5.6747622,0,40.71427,-74.00597
2019-01-07 21:00:00+00:00,-1.1925,35,-5.607459,0,40.71427,-74.00597
2019-01-07 22:00:00+00:00,-1.1925,34,-5.480833,0,40.71427,-74.00597
2019-01-07 23:00:00+00:00,-1.0425,37,-5.339157,0,40.71427,-74.00597
2019-01-08 00:00:00+00:00,-0.9925,37,-5.038948,0,40.71427,-74.00597
2019-01-08 01:00:00+00:00,-0.59250003,48,-4.5001535,0,40.71427,-74.00597
2019-01-08 02:00:00+00:00,-0.59250003,56,-4.490509,0,40.71427,-74.00597
2019-01-08 03:00:00+00:00,-0.5425,58,-4.6500926,0,40.71427,-74.00597
2019-01-08 04:00:00+00:00,-0.14250001,62,-4.706167,0,40.71427,-74.00597
2019-01-08 05:00:00+00:00,-0.092500016,70,-4.0532265,0,40.71427,-74.00597
2019-01-08 06:00:00+00:00,0.15749997,72,-3.1131124,0,40.71427,-74.00597
2019-01-08 07:00:00+00:00,0.15749997,78,-2.6839983,0,40.71427,-74.00597
2019-01-08 08:00:00+00:00,0.20749998,84,-2.9824877,0.4,40.71427,-74.00597
2019-01-08 09:00:00+00:00,0.65749997,91,-1.7996256,0.4,40.71427,-74.00597
2019-01-08 10:00:00+00:00,1.1075,93,-1.0544207,0,40.71427,-74.00597
2019-01-08 11:00:00+00:00,1.6075,92,-0.5217478,0,40.71427,-74.00597
2019-01-08 12:00:00+00:00,2.0575,92,-0.3255086,0,40.71427,-74.00597
2019-01-08 13:00:00+00:00,2.5575,93,0.4927888,0,40.71427,-74.00597
2019-01-08 14:00:00+00:00,3.0575,96,0.61221933,0,40.71427,-74.00597
2019-01-08 15:00:00+00:00,3.8075,97,1.8531799,0,40.71427,-74.00597
2019-01-08 16:00:00+00:00,4.5575,98,2.5501246,0,40.71427,-74.00597
2019-01-08 17:00:00+00:00,4.8575,97,2.954373,0,40.71427,-74.00597
2019-01-08 18:00:00+00:00,4.8075,97,2.6652012,0,40.71427,-74.00597
2019-01-08 19:00:00+00:00,5.0075,95,3.2611742,0,40.71427,-74.00597
2019-01-08 20:00:00+00:00,5.4575,94,3.7300987,0,40.71427,-74.00597
2019-01-08 21:00:00+00:00,5.7075,96,4.30527,0,40.71427,-74.00597
2019-01-08 22:00:00+00:00,5.2575,96,3.5714035,0,40.71427,-74.00597
2019-01-08 23:00:00+00:00,5.1575,94,3.4700217,0,40.71427,-74.00597
2019-01-09 00:00:00+00:00,4.9575,95,3.134252,0,40.71427,-74.00597
2019-01-09 01:00:00+00:00,4.9075,95,3.2572327,0,40.71427,-74.00597
2019-01-09 02:00:00+00:00,4.9075,96,3.1712785,0,40.71427,-74.00597
2019-01-09 03:00:00+00:00,4.9075,97,3.0549903,0,40.71427,-74.00597
2019-01-09 04:00:00+00:00,5.0075,96,2.9056854,0,40.71427,-74.00597
2019-01-09 05:00:00+00:00,4.9575,96,2.2601929,4.3,40.71427,-74.00597
2019-01-09 06:00:00+00:00,5.0575,96,2.9410129,0.4,40.71427,-74.00597
2019-01-09 07:00:00+00:00,5.1075,95,2.0123568,0,40.71427,-74.00597
2019-01-09 08:00:00+00:00,5.5075,89,0.78938484,0,40.71427,-74.00597
2019-01-09 09:00:00+00:00,5.4575,86,0.09603977,0,40.71427,-74.00597
2019-01-09 10:00:00+00:00,5.4575,82,0.010523796,0,40.71427,-74.00597
2019-01-09 11:00:00+00:00,5.4075,75,-0.42313242,0,40.71427,-74.00597
2019-01-09 12:00:00+00:00,5.0075,68,-1.1144598,0,40.71427,-74.00597
2019-01-09 13:00:00+00:00,4.5575,66,-1.3809838,0,40.71427,-74.00597
2019-01-09 14:00:00+00:00,4.9075,66,-0.8447583,0,40.71427,-74.00597
2019-01-09 15:00:00+00:00,6.0075,62,-0.68907213,0,40.71427,-74.00597
2019-01-09 16:00:00+00:00,6.4575,56,-0.9290147,0,40.71427,-74.00597
2019-01-09 17:00:00+00:00,6.8575,49,-0.28731298,0,40.71427,-74.00597
2019-01-09 18:00:00+00:00,7.1575,46,-0.37649298,0,40.71427,-74.00597
2019-01-09 19:00:00+00:00,7.0075,45,-0.24111462,0,40.71427,-74.00597
2019-01-09 20:00:00+00:00,6.7575,42,-0.6050968,0,40.71427,-74.00597
2019-01-09 21:00:00+00:00,5.8075,42,-1.1447401,0,40.71427,-74.00597
2019-01-09 22:00:00+00:00,4.6575,42,-2.336914,0,40.71427,-74.00597
2019-01-09 23:00:00+00:00,3.6575,41,-3.2045963,0,40.71427,-74.00597
2019-01-10 00:00:00+00:00,2.6575,42,-4.508671,0,40.71427,-74.00597
2019-01-10 01:00:00+00:00,1.8575001,47,-4.7479544,0,40.71427,-74.00597
2019-01-10 02:00:00+00:00,1.1575,49,-5.502699,0,40.71427,-74.00597
2019-01-10 03:00:00+00:00,0.85749996,51,-5.4695144,0,40.71427,-74.00597
2019-01-10 04:00:00+00:00,0.5575,52,-5.7721047,0,40.71427,-74.00597
2019-01-10 05:00:00+00:00,0.40749997,52,-5.9139776,0,40.71427,-74.00597
2019-01-10 06:00:00+00:00,0.20749998,51,-6.7782755,0,40.71427,-74.00597
2019-01-10 07:00:00+00:00,0.15749997,51,-6.671898,0,40.71427,-74.00597
2019-01-10 08:00:00+00:00,-0.29250002,60,-7.1285505,0,40.71427,-74.00597
2019-01-10 09:00:00+00:00,-0.6925,68,-7.2532663,0,40.71427,-74.00597
2019-01-10 10:00:00+00:00,-0.6925,68,-7.197485,0,40.71427,-74.00597
2019-01-10 11:00:00+00:00,-0.29250002,60,-6.9628563,0,40.71427,-74.00597
2019-01-10 12:00:00+00:00,-0.34250003,59,-7.0661855,0,40.71427,-74.00597
2019-01-10 13:00:00+00:00,-0.6925,59,-7.761717,0,40.71427,-74.00597
2019-01-10 14:00:00+00:00,-0.7425,61,-8.4124565,0,40.71427,-74.00597
2019-01-10 15:00:00+00:00,-0.19250003,55,-8.055037,0,40.71427,-74.00597
2019-01-10 16:00:00+00:00,0.10749999,52,-8.109388,0,40.71427,-74.00597
2019-01-10 17:00:00+00:00,0.007499993,52,-8.169476,0,40.71427,-74.00597
2019-01-10 18:00:00+00:00,0.15749997,52,-8.015306,0,40.71427,-74.00597
2019-01-10 19:00:00+00:00,0.7075,46,-7.5156674,0,40.71427,-74.00597
2019-01-10 20:00:00+00:00,0.7075,50,-7.356296,0,40.71427,-74.00597
2019-01-10 21:00:00+00:00,0.35749996,50,-7.3337727,0,40.71427,-74.00597
2019-01-10 22:00:00+00:00,-0.3925,57,-7.528517,0,40.71427,-74.00597
2019-01-10 23:00:00+00:00,-0.5425,53,-7.5612636,0,40.71427,-74.00597
2019-01-11 00:00:00+00:00,-0.7425,54,-7.4078693,0,40.71427,-74.00597
2019-01-11 01:00:00+00:00,-1.0425,55,-7.4510236,0,40.71427,-74.00597
2019-01-11 02:00:00+00:00,-1.1925,55,-7.521886,0,40.71427,-74.00597
2019-01-11 03:00:00+00:00,-1.6425,55,-8.497401,0,40.71427,-74.00597
2019-01-11 04:00:00+00:00,-1.8925,54,-8.807089,0,40.71427,-74.00597
2019-01-11 05:00:00+00:00,-2.1925,55,-9.369617,0,40.71427,-74.00597
2019-01-11 06:00:00+00:00,-2.3425,53,-9.473942,0,40.71427,-74.00597
2019-01-11 07:00:00+00:00,-2.5925,52,-9.780458,0,40.71427,-74.00597
2019-01-11 08:00:00+00:00,-2.8925,54,-9.73691,0,40.71427,-74.00597
2019-01-11 09:00:00+00:00,-4.0425,57,-10.892933,0,40.71427,-74.00597
2019-01-11 10:00:00+00:00,-4.2425003,56,-10.95853,0,40.71427,-74.00597
2019-01-11 11:00:00+00:00,-4.9425,55,-12.00865,0,40.71427,-74.00597
2019-01-11 12:00:00+00:00,-6.0425,54,-12.921731,0,40.71427,-74.00597
2019-01-11 13:00:00+00:00,-6.2425,52,-13.068043,0,40.71427,-74.00597
2019-01-11 14:00:00+00:00,-5.2925,49,-12.221237,0,40.71427,-74.00597
2019-01-11 15:00:00+00:00,-4.1425,45,-11.212464,0,40.71427,-74.00597
2019-01-11 16:00:00+00:00,-2.9925,39,-10.36242,0,40.71427,-74.00597
2019-01-11 17:00:00+00:00,-1.7925,34,-9.250109,0,40.71427,-74.00597
2019-01-11 18:00:00+00:00,-0.9425,30,-8.692484,0,40.71427,-74.00597
2019-01-11 19:00:00+00:00,-0.3925,27,-8.109761,0,40.71427,-74.00597
2019-01-11 20:00:00+00:00,-0.34250003,25,-8.166071,0,40.71427,-74.00597
2019-01-11 21:00:00+00:00,-1.0425,26,-8.42092,0,40.71427,-74.00597
2019-01-11 22:00:00+00:00,-2.0925,29,-9.195253,0,40.71427,-74.00597
2019-01-11 23:00:00+00:00,-2.6425,32,-9.482616,0,40.71427,-74.00597
2019-01-12 00:00:00+00:00,-3.0925,34,-9.792697,0,40.71427,-74.00597
2019-01-12 01:00:00+00:00,-3.6425,38,-10.086031,0,40.71427,-74.00597
2019-01-12 02:00:00+00:00,-3.9425,39,-10.256454,0,40.71427,-74.00597
2019-01-12 03:00:00+00:00,-4.6425,40,-10.356312,0,40.71427,-74.00597
2019-01-12 04:00:00+00:00,-5.0925,41,-10.873062,0,40.71427,-74.00597
2019-01-12 05:00:00+00:00,-5.3925,43,-10.813352,0,40.71427,-74.00597
2019-01-12 06:00:00+00:00,-5.8425,45,-11.193525,0,40.71427,-74.00597
2019-01-12 07:00:00+00:00,-6.2925,48,-11.681375,0,40.71427,-74.00597
2019-01-12 08:00:00+00:00,-6.6925,49,-12.027811,0,40.71427,-74.00597
2019-01-12 09:00:00+00:00,-6.8925,52,-11.962229,0,40.71427,-74.00597
2019-01-12 10:00:00+00:00,-7.0425,54,-11.665391,0,40.71427,-74.00597
2019-01-12 11:00:00+00:00,-7.2425,59,-11.402724,0,40.71427,-74.00597
2019-01-12 12:00:00+00:00,-7.0925,61,-11.09763,0,40.71427,-74.00597
2019-01-12 13:00:00+00:00,-6.1425,63,-9.882126,0,40.71427,-74.00597
2019-01-12 14:00:00+00:00,-5.2425,56,-9.298809,0,40.71427,-74.00597
2019-01-12 15:00:00+00:00,-4.1925,54,-8.40077,0,40.71427,-74.00597
2019-01-12 16:00:00+00:00,-2.5925,48,-6.8460875,0,40.71427,-74.00597
2019-01-12 17:00:00+00:00,-1.4425,44,-5.7696276,0,40.71427,-74.00597
2019-01-12 18:00:00+00:00,-0.64250004,41,-5.064282,0,40.71427,-74.00597
2019-01-12 19:00:00+00:00,-0.092500016,37,-4.548073,0,40.71427,-74.00597
2019-01-12 20:00:00+00:00,0.65749997,35,-3.9050844,0,40.71427,-74.00597
2019-01-12 21:00:00+00:00,0.40749997,33,-4.197581,0,40.71427,-74.00597
2019-01-12 22:00:00+00:00,-0.4925,44,-4.6952653,0,40.71427,-74.00597
2019-01-12 23:00:00+00:00,-0.6925,51,-4.6998024,0,40.71427,-74.00597
2019-01-13 00:00:00+00:00,-0.7425,51,-4.882934,0,40.71427,-74.00597
2019-01-13 01:00:00+00:00,-0.6925,52,-4.786145,0,40.71427,-74.00597
2019-01-13 02:00:00+00:00,-0.84250003,51,-4.976785,0,40.71427,-74.00597
2019-01-13 03:00:00+00:00,-0.64250004,51,-5.067173,0,40.71427,-74.00597
2019-01-13 04:00:00+00:00,-0.6925,50,-5.063387,0,40.71427,-74.00597
2019-01-13 05:00:00+00:00,-0.89250004,49,-5.2633085,0,40.71427,-74.00597
2019-01-13 06:00:00+00:00,-1.4425,53,-6.183467,0.4,40.71427,-74.00597
2019-01-13 07:00:00+00:00,-1.5425,56,-5.9940376,0.4,40.71427,-74.00597
2019-01-13 08:00:00+00:00,-2.6425,65,-6.890986,0,40.71427,-74.00597
2019-01-13 09:00:00+00:00,-3.2425,64,-7.669588,0,40.71427,-74.00597
2019-01-13 10:00:00+00:00,-3.1925,61,-8.086531,0,40.71427,-74.00597
2019-01-13 11:00:00+00:00,-4.1425,66,-8.816131,0,40.71427,-74.00597
2019-01-13 12:00:00+00:00,-4.6425,70,-9.367039,0.4,40.71427,-74.00597
2019-01-13 13:00:00+00:00,-4.8925,72,-9.443412,0,40.71427,-74.00597
2019-01-13 14:00:00+00:00,-4.4925,66,-9.404784,0,40.71427,-74.00597
2019-01-13 15:00:00+00:00,-3.3425,49,-9.021554,0,40.71427,-74.00597
2019-01-13 16:00:00+00:00,-2.6925,46,-8.418209,0,40.71427,-74.00597
2019-01-13 17:00:00+00:00,-2.0925,42,-7.362076,0,40.71427,-74.00597
2019-01-13 18:00:00+00:00,-0.7925,39,-6.046212,0,40.71427,-74.00597
2019-01-13 19:00:00+00:00,-0.24250002,39,-5.638571,0,40.71427,-74.00597
2019-01-13 20:00:00+00:00,-0.19250003,38,-5.7911997,0,40.71427,-74.00597
2019-01-13 21:00:00+00:00,-0.7425,40,-6.1363244,0,40.71427,-74.00597
2019-01-13 22:00:00+00:00,-1.3925,45,-6.778105,0,40.71427,-74.00597
2019-01-13 23:00:00+00:00,-1.5925,47,-7.0200195,0,40.71427,-74.00597
2019-01-14 00:00:00+00:00,-1.5925,48,-7.5561724,0,40.71427,-74.00597
2019-01-14 01:00:00+00:00,-1.6425,50,-7.8226933,0,40.71427,-74.00597
2019-01-14 02:00:00+00:00,-1.6925,51,-7.993776,0,40.71427,-74.00597
2019-01-14 03:00:00+00:00,-2.0425,53,-8.117392,0,40.71427,-74.00597
2019-01-14 04:00:00+00:00,-2.3925,55,-8.557781,0,40.71427,-74.00597
