Genes,ID
DYNLL1,7959164
DYNLL1,7980535
DYNLL2,8008706
DYNLRB1,8062016
DYNLRB2,7997374
DYNLT1,8130499
DYNLT3,8172035
DYRK1A,8068551
DYRK1B,8036763
DYRK2,7956930
DYRK3,7909225
DYRK4,7953229
DYSF,8042637
DZIP1,7972336
DZIP1L,8090938
DZIP3,8081503
E2F1,8065710
E2F2,7913644
E2F3,8117128
E2F4,7996455
E2F5,8147101
E2F6,8050336
E2F7,7965094
E2F8,7947110
E4F1,7992568
EAF1,8078138
EAF2,8082003
EAPP,7978558
EARS2,8000310
EBAG9,8147970
EBF2,8149865
EBF3,7937039
EBF4,8060505
EBI3,8024792
EBP,8167305
EBPL,7971615
ECD,7934301
ECE1,7913357
ECE2,8084397
ECEL1,8059748
ECH1,8036602
ECHDC1,8129379
ECHDC2,7916229
ECHDC3,7926152
ECHS1,7937217
ECM1,7905220
ECM2,8162404
ECSIT,8034286
ECT2,8083941
EDA,8168062
EDA2R,8173299
EDAR,8054451
EDARADD,7910694
EDC3,7990379
EDC4,7996685
EDEM1,8077458
EDEM2,8065855
EDEM3,7922823
EDF1,8165309
EDIL3,8112980
EDN1,8116921
EDN2,7915385
EDN3,8063729
EDNRA,8097692
EDNRB,7972157
EEA1,7965436
EED,7942914
EEF1A2,8067652
EEF1D,8153449
EEF1D,8153457
EEF2,8032730
EEFSEC,8082422
EFCAB1,8150691
EFCAB2,7911096
EFCAB2,7911112
EFCAB6,8076612
EFCAB7,7901931
EFEMP1,8052355
EFEMP2,7949503
EFHB,8085732
EFHC1,8120222
EFHC2,8172225
EFHD1,8049187
EFHD2,7898161
EFNA1,7905929
EFNA2,8024250
EFNA3,7905918
EFNA4,7905909
EFNA5,8113433
EFNB1,8168045
EFNB2,7972713
EFNB3,8004571
EFR3A,8148333
EFR3B,8040587
EFS,7977978
EFTUD2,8016099
EGF,8096845
EGFL6,8166079
EGFL7,8159354
EGFLAM,8105013
EGFR,8132860
EGLN1,7925048
EGLN3,7978544
EGR1,8108370
EGR2,7933872
EGR3,8149720
EGR4,8053022
EHBP1,8042223
EHBP1L1,7949440
EHD1,7949264
EHD2,8029950
EHD3,8041225
EHD4,7987772
EHF,7939314
EHHADH,8092523
EHMT1,8159702
EHMT2,8125172
EHMT2,8179884
EI24,7944978
EID1,7983606
EID2,8036749
EID2B,8036744
EID3,7958200
EIF1,8007141
EIF1AD,7949545
EIF1AX,7912852
EIF1AX,8171747
EIF1AY,8176719
EIF1B,8078962
EIF2A,8083333
EIF2AK1,8138045
EIF2AK2,8051501
EIF2AK3,8053668
EIF2AK4,7982620
EIF2B1,7967473
EIF2B2,7975760
EIF2B3,7915640
EIF2B4,8051097
EIF2B5,8084303
EIF2S1,7975224
EIF2S2,8065730
EIF2S3,8166493
EIF3A,7936614
EIF3B,8131111
EIF3D,8075798
EIF3E,8152323
EIF3F,7938263
EIF3G,8033899
EIF3H,8152465
EIF3I,7899737
EIF3J,7983350
EIF3K,8028514
EIF3M,7939137
EIF4A3,8019046
EIF4B,7955646
EIF4B,7963575
EIF4B,8135268
EIF4E,8101839
EIF4E2,8049180
EIF4E3,8088803
EIF4EBP1,8145889
EIF4EBP2,7928119
EIF4ENIF1,8075507
EIF4G1,8084439
EIF4G2,7946610
EIF4G3,7913319
EIF4H,8133434
EIF4H,8138773
EIF5,7977058
EIF5A2,8092073
EIF5B,8043861
EIF6,8065868
ELAC1,8021222
ELAC2,8012856
ELAVL1,8033479
ELAVL2,8160459
ELAVL3,8034263
ELAVL4,7901342
ELF1,7971197
ELF2,8102817
ELF3,7908793
ELF4,8175039
ELF5,7947481
ELFN1,8131096
ELFN2,8075921
ELK1,8172345
ELK3,7957665
ELK4,7923778
ELL,8035477
ELL2,7921344
ELL2,8113220
ELL3,7988212
ELMO1,8139057
ELMO2,8066716
ELMO3,7996468
ELMOD2,8097529
ELN,8133372
ELOF1,8034299
ELOVL2,8123920
ELOVL4,8127767
ELOVL5,8127145
ELOVL6,8102342
ELOVL7,8112274
ELP2,8020930
ELP3,8145586
ELP4,7939102
EMCN,8101957
EMD,8170850
EME1,8008310
EMG1,7953594
EMID1,8072189
EMILIN1,8040792
EMILIN2,8019912
EMILIN3,8066294
EML1,7976698
EML2,8037621
EML3,7948718
EMP1,7954090
EMP2,7999387
EMP3,8030007
EMX1,8042701
EMX2,7930857
EN1,8054831
EN2,8137537
ENAH,7924619
ENC1,8112615
ENDOD1,7943293
ENDOG,8158418
ENG,8164269
ENO1,7912198
ENO2,7953532
ENOPH1,8096081
ENOSF1,8021966
ENOX1,7971311
ENOX2,8175102
ENPEP,8096875
ENPP1,8122099
ENPP2,8152522
ENPP3,8122071
ENPP4,8120061
ENPP5,8126750
ENPP6,8103894
ENPP7,8010313
ENSA,7919763
ENTHD1,8076231
ENTPD1,7929511
ENTPD2,8165416
ENTPD3,8078971
ENTPD4,8149793
ENTPD5,7980080
ENTPD6,8061428
ENTPD7,7929750
ENY2,8147883
EOMES,8085946
EP300,8073345
EP400,7959995
EP400NL,7960054
EPAS1,8041781
EPB41,7899534
EPB41L1,8062251
EPB41L2,8129497
EPB41L3,8022118
EPB41L4A,8113512
EPB41L4B,8163116
EPB41L5,8044882
EPC2,8045619
EPDR1,8132369
EPHA10,7915056
EPHA10,7915078
EPHA2,7912706
EPHA3,8081081
EPHA4,8059279
EPHA5,8100578
EPHA6,8081138
EPHA7,8128284
EPHA8,7898773
EPHB1,8082846
EPHB2,7898809
EPHB3,8084524
EPHB4,8141625
EPHB6,8136811
EPHX1,7910111
EPHX2,8145532
EPM2A,8130013
EPM2AIP1,8086141
EPN1,8031550
EPN3,8008372
EPO,8134907
EPRS,7924351
EPS15,7916045
EPS15L1,8035120
EPS8,7961546
EPS8L1,8031414
EPS8L2,7937443
EPSTI1,7971296
EPYC,7965390
ERAL1,8005994
ERAP1,8113250
ERAP2,8107044
ERBB2,8006906
ERBB3,7956120
ERBB4,8058627
ERC1,7952988
ERC2,8088192
ERCC1,8037579
ERCC2,8037537
ERCC3,8054978
ERCC4,7993298
ERCC6L,8173506
ERCC8,8112285
EREG,8095728
ERF,8037166
ERG,8070297
ERGIC1,8109999
ERGIC2,7962013
ERGIC3,8062174
ERH,7979864
ERICH1,8148978
ERICH1,8148985
ERLIN1,7935692
ERLIN2,8145835
ERMAP,7900609
ERMN,8055969
ERMP1,8159992
ERN1,8017555
ERN2,8000346
ERP27,7961524
ERP29,7958819
ERRFI1,7912157
ESAM,7952436
ESCO1,8022473
ESCO2,8145570
ESD,7971513
ESF1,8065032
ESM1,8112045
ESPL1,7955736
ESPN,7897288
ESPNL,8049598
ESR1,8122840
ESR1,8122843
ESR2,7979583
ESRRA,7940989
ESRRB,7975876
ESRRG,7924309
ESX1,8174291
ETAA1,8042373
ETF1,8114443
ETFA,7990566
ETFB,8038792
ETFDH,8098084
ETHE1,8037322
ETNK1,7954419
ETNK2,7923596
ETS1,7952601
ETS2,8068593
ETV1,8138289
ETV3,7921228
ETV4,8015806
ETV5,8092578
ETV7,8125993
EVC,8093878
EVC2,8099144
EVI2A,8014066
EVI2B,8014063
EVI5,7917707
EVI5L,8025328
EVL,7976726
EVX1,8131970
EWSR1,8072206
EXO1,7910997
EXOC1,8095163
EXOC2,8123524
EXOC3,8104201
EXOC3L2,8037513
EXOC4,8136293
EXOC5,7974564
EXOC5,7979367
EXOC5,8095333
EXOC6,7929288
EXOC6B,8052956
EXOC7,8018620
EXOC8,7925043
EXOSC1,7935462
EXOSC10,7912385
EXOSC2,8158714
EXOSC3,8161242
EXOSC4,8148710
EXOSC5,8037023
EXOSC6,8002344
EXOSC7,8079294
EXOSC8,7968658
EXOSC9,8097128
EXPH5,7951545
EXT1,8152491
EXT2,7939524
EXTL1,7899075
EXTL2,7918026
EXTL3,8145624
EYA1,8151310
EYA2,8063187
EYA3,7914153
EYA4,8122150
EZH1,8015685
EZH2,8143663
F10,7970241
F11,8098671
F12,8116033
F13A1,8123744
F2R,8106393
F2RL1,8106403
F2RL2,8112731
F3,7917875
F5,7922174
F7,7970232
F8,8176193
FA2H,8002792
FAAH,7901229
FAAH2,8167930
FABP2,8102523
FABP3,7914342
FABP4,8151532
FABP6,8109629
FABP7,8121784
FADD,7942168
FADS2,7940565
FADS3,7948630
FAF1,7915995
FAH,7985268
FAHD1,7992396
FAHD2A,8043564
FAIM,8083000
FAIM2,7963142
FAM101B,8010915
FAM102A,8164343
FAM102B,7903507
FAM103A1,7985488
FAM103A1,8130765
FAM104A,8018097
FAM104B,8173148
FAM105A,8104570
FAM107A,8088415
FAM107B,7932160
FAM109A,7966389
FAM109B,8073573
FAM110A,8060370
FAM110B,8146533
FAM110C,8049965
FAM111A,7940153
FAM111B,7940147
FAM114A1,8094609
FAM117A,8016590
FAM118A,8073752
FAM118B,7945058
FAM120A,8156452
FAM120AOS,8162466
FAM120B,8123494
FAM120C,8173041
FAM122B,8175269
FAM122C,8169995
FAM124A,7969192
FAM124B,8059387
FAM126A,8138553
FAM126B,8058182
FAM127A,8170009
FAM127B,8175302
FAM129A,7922846
FAM129B,8164217
FAM129C,8026787
FAM131A,8084478
FAM131B,8143564
FAM131C,7912701
FAM132A,7911435
FAM133A,8168678
FAM134B,8111136
FAM134C,8015655
FAM135A,8120552
FAM149A,8098620
FAM149B1,7928354
FAM150B,8049990
FAM155B,8168058
FAM19A1,8080918
FAM19A2,7964631
FAM19A4,8088671
FAM19A5,8073929
FAM20A,8017867
FAM20B,7907680
FAM20C,8130993
FAM26E,8121601
FAM26F,8121596
FAM32A,8026541
FAM35A,7928909
FAM3A,8176117
FAM3B,8068684
FAM3C,8142540
FAM3C,8166442
FAM43A,8084891
FAM43B,7898653
FAM46A,8127778
FAM46B,7914015
FAM46C,7904361
FAM49A,8050427
FAM49B,8152845
FAM50A,8170906
FAM50B,8116658
FAM53B,7936884
FAM53C,8108321
FAM57A,8003611
FAM57B,8000772
FAM58A,8175811
FAM60A,7962146
FAM63A,7919872
FAM63B,7983940
FAM64A,8004167
FAM65A,7996571
FAM69A,7917728
FAM69B,8159373
FAM71A,7909624
FAM71A,7924163
FAM71E1,8038565
FAM71F1,8135945
FAM76A,7899350
FAM76B,7951093
FAM81A,7983991
FAM81B,8106950
FAM83C,8065880
FAM83D,8062571
FAM83E,8038109
FAM83H,8153488
FAM84A,8040374
FAM84B,8152812
FAM89B,7941302
FAM8A1,8117071
FAM91A1,8148208
FAM92A1,8147307
FAM96A,7989611
FAM96B,8001924
FAM98A,8051413
FAM98B,7982574
FAM98C,8028397
FAM9A,8171260
FAM9C,8171338
FANCA,8003503
FANCB,8171381
FANCC,8162514
FANCD2,8077731
FANCE,8118963
FANCG,8160935
FANCI,7985829
FANCL,8052382
FANCM,7974166
FANK1,7931281
FAP,8056257
FARP1,7969736
FARP2,8049847
FARS2,8116724
FARSA,8034589
FARSB,8059319
FAS,7929032
FASN,8019392
FASTK,8143863
FASTKD1,8056693
FASTKD2,8047815
FASTKD3,8110920
FAT2,8115302
FAT4,8097288
FAU,7949377
FBL,8036777
FBLIM1,7898263
FBLN1,8073775
FBLN2,8077970
FBLN5,7980908
FBLN7,8044440
FBN1,7988467
FBN2,8113800
FBN3,8033487
FBP1,8162502
FBP2,8162492
FBRS,7994874
FBXL12,8033813
FBXL13,8141846
FBXL14,7960280
FBXL15,7930099
FBXL16,7998297
FBXL18,8137964
FBXL19,7994967
FBXL2,8078461
FBXL20,8014825
FBXL21,8108205
FBXL3,7972062
FBXL4,8128356
FBXL5,8099449
FBXL7,8104592
FBXL8,7996423
FBXO11,8052024
FBXO15,8023843
FBXO16,8150002
FBXO17,8036676
FBXO17,8036686
FBXO18,7925996
FBXO2,7912473
FBXO21,7966760
FBXO22,7985053
FBXO24,8134856
FBXO25,8144239
FBXO27,8036689
FBXO28,7909992
FBXO3,7947434
FBXO30,8130032
FBXO31,8003249
FBXO32,8152703
FBXO33,7978748
FBXO34,7974473
FBXO36,8048889
FBXO38,8109062
FBXO39,8004195
FBXO4,8105111
FBXO40,8081997
FBXO42,7912750
FBXO44,7897714
FBXO45,8084947
FBXO46,8037647
FBXO5,8130374
FBXO6,7897728
FBXO7,8072610
FBXO8,8103755
FBXO9,8120251
FBXW11,8115765
FBXW2,8163784
FBXW4,7935882
FBXW5,8165319
FBXW7,8103206
FBXW8,7959039
FBXW9,8034469
FCER1A,7906443
FCER1G,7906720
FCER2,8033420
FCF1,7975713
FCGBP,8036787
FCGR2A,7906757
FCGR2B,7906777
FCGRT,8030374
FCHO1,8026830
FCHO2,8106141
FCHSD1,8114709
FCHSD2,7950248
FCN1,8165011
FCN2,8159211
FCN3,7914075
FCRL1,7921319
FCRL4,7921259
FCRL5,7921237
FCRLA,7906786
FCRLB,7906797
FDPS,7905986
FDX1,7943721
FDX1L,8033960
FDXR,8018236
FECH,8023466
FEM1A,8024898
FEM1B,7984470
FEM1C,8113616
FEN1,7940561
FER,8107208
FERD3L,8138450
FERMT1,8064904
FERMT2,7979204
FERMT3,7940869
FES,7986110
FEV,8059014
FEZ1,7952490
FEZ2,8051427
FEZF2,8088485
FGD1,8173086
FGD2,8119132
FGD3,8156373
FGD4,7954729
FGD5,8078066
FGD6,7965541
FGF1,8114805
FGF10,8111993
FGF11,8004408
FGF12,8092750
FGF13,8175444
FGF14,7972650
FGF17,8144995
FGF18,8109981
FGF19,7950023
FGF2,8097256
FGF20,8149465
FGF23,7960397
FGF3,7950036
FGF4,7950032
FGF5,8096050
FGF6,7960407
FGF7,7983630
FGF8,7935892
FGF9,7967993
FGFBP2,8099471
FGFBP3,7935006
FGFR1,8150318
FGFR1OP,8123342
FGFR1OP2,7954492
FGFR2,7936734
FGFR3,8093518
FGFR4,8110265
FGFRL1,8093440
FGGY,7901748
FGL1,8149521
FGL2,8140463
FGR,7914112
FH,7925480
FHAD1,7898124
FHDC1,8097829
FHIT,8088458
FHL1,8170119
FHL2,8054377
FHL3,7915147
FHL5,8121181
FHOD1,8001981
FHOD3,8020973
FIBCD1,8164632
FIBIN,7939052
FIBP,7949518
FICD,7958410
FIG4,8121429
FIGN,8056323
FIGNL1,8139632
FILIP1,8127646
FILIP1L,8089112
FIP1L1,8095048
FIS1,8141717
FIZ1,8039526
FJX1,7939365
FKBP10,8007154
FKBP11,7962895
FKBP14,8138834
FKBP15,8163452
FKBP1B,8040530
FKBP2,7940914
FKBP3,7978766
FKBP4,7953100
FKBP7,8057045
FKBP8,8035494
FKBP9,8132214
FKBPL,8125316
FKBPL,8178749
FKRP,8029847
FKTN,8157074
FLAD1,7905831
FLCN,8013071
FLG,7920165
FLI1,7945132
FLII,8013191
FLJ35934,8005444
FLJ42627,7992682
FLJ42627,7998820
FLNA,8176026
FLNB,8080714
FLNC,8135990
FLOT1,8124828
FLOT1,8178419
FLOT1,8179688
FLOT2,8013788
FLRT1,7940851
FLRT3,8065071
FLT1,7970763
FLT3,7970737
FLT3LG,8030339
FLT4,8116445
FLVCR1,7909628
FLVCR2,7975799
FLYWCH1,7992744
FLYWCH2,7992737
FMN1,7987145
FMN1,7987163
FMN2,7910923
FMNL1,8007757
FMNL2,8045736
FMNL3,7963092
FMO1,7907286
FMO2,7907271
FMO3,7907249
FMO4,7907297
FMO5,7919314
FMOD,7923578
FMR1,8170326
FMR1NB,8170353
FN1,8058765
FN3K,8010841
FN3KRP,8010832
FNBP1,8164607
FNBP1L,7903092
FNBP4,7947969
FNDC1,8123104
FNDC3A,7969060
FNDC4,8051187
FNDC5,7914580
FNDC8,8006504
FNIP1,8113914
FNIP2,8098103
FNTA,8146268
FOLR1,7942332
FOLR2,7942372
FOS,7975779
FOSB,8029693
FOSL1,7949532
FOSL2,8041048
FOXA1,7978706
FOXA2,8065344
FOXA3,8029754
FOXB1,7984011
FOXC1,8116591
FOXC2,7997733
FOXD1,8112592
FOXD2,7901311
FOXD3,7901913
FOXE1,8156743
FOXE3,7901309
FOXF1,7997726
FOXF2,8116582
FOXG1,7973745
FOXH1,8153828
FOXJ1,8018646
FOXJ2,7953699
FOXJ3,7915408
FOXK1,8131253
FOXK2,8010820
FOXL1,7997735
FOXL2,8091032
FOXM1,7960340
FOXN2,8041902
FOXN3,7980680
FOXN4,7966189
FOXO1,7971177
FOXO3,8121365
FOXO4,8168205
FOXP1,8088776
FOXP2,8135544
FOXP3,8172631
FOXP4,8119444
FOXQ1,8116579
FOXRED1,7945071
FOXRED2,8075785
FOXS1,8065576
FPGS,8158123
FPR1,8038899
FPR2,8030860
FPR3,8030866
FRAS1,8095907
FRAT1,7929616
FRAT2,7935421
FREM1,8160168
FREM3,8102986
FRK,8129071
FRMD1,8130837
FRMD3,8161964
FRMD4A,7932132
FRMD4B,8088745
FRMD5,7988260
FRMD6,7974316
FRMD7,8175155
FRMD8,7941260
FRMPD1,8155284
FRMPD3,8169235
FRMPD4,8166028
FRS2,7957043
FRS3,8126337
FRY,7968417
FRYL,8100251
FRYL,8100292
FRZB,8057506
FSCB,7978756
FSCN1,8131339
FSCN2,8010614
FSD1,8024816
FSD1L,8157058
FSIP1,7987426
FST,8105302
FSTL1,8089835
FSTL3,8023995
FSTL4,8114119
FSTL5,8103466
FTCD,8070933
FTH1,7948656
FTL,8030171
FTO,7995655
FTSJ1,8167270
FTSJ3,8017437
FUBP1,7917156
FUBP3,8158686
FUCA1,7913694
FUCA2,8129974
FUK,7997072
FUNDC1,8172244
FUNDC2,8171001
FURIN,7986092
FUS,7995069
FUT1,8038192
FUT10,8150165
FUT2,8030094
FUT3,8033054
FUT4,7943236
FUT5,8033064
FUT6,8033043
FUT7,8165398
FUT8,7975136
FUT9,8121152
FUZ,8038443
FXN,8155699
FXR1,8084146
FXR2,8012226
FXYD1,8027760
FXYD3,8027748
FXYD5,8027778
FXYD7,8027770
FYB,8105061
FYB,8111739
FYCO1,8086572
FYN,8128956
FYTTD1,8084986
FZD1,8134117
FZD10,7959850
FZD2,8007637
FZD3,8145611
FZD4,7950885
FZD5,8058498
FZD6,8147766
FZD7,8047487
FZD9,8133335
FZR1,8024637
G0S2,7909441
G3BP1,8109368
G3BP2,8101043
G6PC3,8007561
G6PD,8176133
GAA,8010354
GAB1,8097586
GAB1,8102982
GAB2,7950671
GAB3,8176163
GABARAP,8012110
GABARAPL1,7953943
GABARAPL2,7997272
GABBR1,8124654
GABBR1,8178298
GABBR1,8179595
GABBR2,8162777
GABPA,8068039
GABPA,8133030
GABPB2,7905339
GABRA1,8109663
GABRA2,8100109
GABRA3,8175696
GABRA4,8100131
GABRA5,7982102
GABRA6,8109651
GABRB2,8115651
GABRB3,7986822
GABRD,7897034
GABRG1,8100097
GABRG2,8109677
GABRG3,7982117
GABRQ,8170538
GABRR1,8128087
GABRR2,8128099
GAD1,8046283
GAD2,7926766
GADD45A,7902227
GADD45B,8024485
GADD45G,8156309
GADD45GIP1,8034605
GAK,8098789
GAL,7942064
GAL3ST1,8075401
GAL3ST3,7949570
GAL3ST4,8141459
GALC,7980580
GALE,7913667
GALK1,8018428
GALK2,7983616
GALM,8041542
GALNS,8003410
GALNT1,8020903
GALNT10,8109407
GALNT11,8137448
GALNT12,8156770
GALNT13,8045776
GALNT14,8051298
GALNT2,7910427
GALNT3,8056408
GALNT6,7963313
GALNT7,8098328
GALNT9,7967727
GALNTL5,8137437
GALP,8031622
GALR1,8021818
GALT,8154916
GAMT,8032214
GAN,7997414
GANAB,7948744
GAP43,8081810
GAPDH,7953385
GAPVD1,8157858
GARNL3,8157976
GARS,8132070
GART,8070102
GAS1,8162179
GAS2,7938989
GAS2L1,8072216
GAS2L2,8014269
GAS2L3,7957850
GAS6,7970329
GAS7,8012605
GAS8,7998103
GAST,8007148
GATA2,8090469
GATA3,7926105
GATA4,8144643
GATA5,8067521
GATA6,8020455
GATAD1,8134201
GATAD2A,8027169
GATAD2B,7920341
GATC,7959157
GATM,7988414
GBA2,8161114
GBA3,8094361
GBAS,8132929
GBE1,8088958
GBF1,7930031
GBP2,7917530
GBP2,7917532
GBP3,7917503
GBP4,7917561
GBP5,7917576
GBP6,7902850
GBX2,8059864
GCA,8046003
GCAT,8072931
GCC1,8142740
GCC2,8044236
GCDH,8026090
GCG,8056250
GCGR,8019669
GCH1,7979269
GCHFR,7982805
GCK,8139314
GCLC,8127158
GCLM,7917779
GCNT1,8155930
GCNT2,8116835
GCNT3,7984001
GCNT4,8112668
GDA,8155802
GDAP1,8146945
GDAP1L1,8062796
GDAP2,7918955
GDE1,7999889
GDF11,7956026
GDF15,8027002
GDF3,7960828
GDF5,8065905
GDI1,8170891
GDI2,7931873
GDPD1,8008802
GDPD2,8168163
GDPD3,8000799
GDPD5,7950501
GEM,8151816
GEMIN4,8010946
GEMIN5,8115410
GEMIN6,8041553
GEMIN7,8029617
GEMIN8,8171373
GEN1,8040440
GFAP,8016128
GFER,7992439
GFI1,7917697
GFM1,8083630
GFM2,8112622
GFOD1,8123976
GFOD1,8123981
GFOD2,8002082
GFPT1,8052762
GFPT2,8116418
GFRA1,7936494
GFRA2,8149629
GGA1,8072825
GGA2,8000284
GGA3,8018324
GGCX,8053429
GGH,8151032
GGN,8036494
GGNBP2,8006638
GGPS1,7910640
GGT5,8074991
GGT7,8065798
GGTLC1,8065427
GHDC,8015575
GHITM,7928752
GHR,8105121
GIGYF1,8141595
GIGYF2,8049199
GIMAP2,8137250
GIMAP4,8137244
GIMAP6,8143781
GIMAP7,8137240
GIMAP8,8137232
GIN1,8113403
GINS1,8061471
GINS2,8003204
GINS3,7996211
GINS4,8146130
GIPC1,8034827
GIPC2,7902518
GIPC3,8024676
GIPR,8029728
GIT1,8013923
GIT2,7966268
GJA1,8121749
GJA3,7970439
GJA4,7899939
GJA5,7919340
GJB1,8168274
GJB2,7970441
GJB3,7899932
GJB6,7970448
GJC1,8016094
GJC2,7910257
GJD2,7987310
GJD3,8014969
GJD4,7927028
GJD4,7933073
GK5,8091120
GKAP1,8162006
GKN2,8052753
GLA,8174076
GLB1L,8059158
GLB1L2,7945321
GLB1L3,7945296
GLCCI1,8131496
GLCE,7984517
GLDC,8160024
GLDN,7983704
GLE1,8158298
GLG1,8002729
GLI1,7956430
GLI2,8044933
GLI3,8139212
GLIPR1,7957260
GLIS1,7916304
GLIS2,7992956
GLIS3,8159900
GLMN,7917676
GLO1,8126135
GLOD4,8010949
GLP1R,8119338
GLRA2,8166127
GLRA3,8103778
GLRB,8098006
GLRX,8113214
GLRX2,7923027
GLRX3,7931393
GLRX5,7976515
GLRX5,8169709
GLS,8047097
GLS2,7964183
GLT1D1,7959834
GLT8D1,8087985
GLT8D2,7965941
GLTP,7966259
GLTSCR1,8029939
GLUD2,8169711
GLUL,7922689
GLUL,8154951
GLYAT,7948344
GLYATL1,7940135
GLYATL2,7948354
GLYCTK,8080212
GM2A,8109344
GMCL1,8042487
GMDS,8123562
GMEB1,7899504
GMEB2,8067709
GMFB,7979260
GMFG,8036710
GMIP,8035714
GMNN,8117225
GMPPA,8048595
GMPR,8117034
GMPR2,7973660
GMPS,8083523
GNA11,8024557
GNA11,8024566
GNA12,8137865
GNA14,8161892
GNA15,8024572
GNAI1,8133860
GNAI2,8079950
GNAI2,8079964
GNAI3,7903703
GNAL,8020164
GNAO1,7995739
GNAQ,8161906
GNAS,8063668
GNAT1,8079919
GNAZ,8071671
GNB1,7911619
GNB2,8134890
GNB3,7953469
GNB4,8092251
GNB5,7988859
GNE,8161174
GNG11,8134257
GNG12,7916843
GNG13,7998374
GNG2,7974341
GNG2,7979131
GNG3,7940673
GNG4,7925250
GNG5,7917232
GNG5,8174509
GNG7,8032509
GNG8,8037785
GNGT1,8134252
GNGT2,8016532
GNL1,8124742
GNL1,8178346
GNL1,8179648
GNL2,7915015
GNL3L,8167797
GNLY,8043236
GNMT,8119620
GNPAT,7910520
GNPDA1,8114787
GNPDA2,8100085
GNPNAT1,7979196
GNPTAB,7965812
GNPTG,7992255
GNRH1,8149849
GNS,7964701
GOLGA1,8164105
GOLGA2,8164398
GOLGA3,7967810
GOLGA4,8078569
GOLGA5,7976307
GOLGA7,8146122
GOLGB1,8089930
GOLIM4,8091954
GOLM1,8162117
GOLPH3,8111331
GOLPH3L,7919780
GOLT1A,7923628
GOLT1B,7954388
GOPC,8129181
GORASP1,8086317
GORASP2,8046306
GOSR1,8006148
GOSR2,8007904
GOT1,7935627
GOT1L1,8150244
GOT2,8001764
GP1BA,8004024
GP2,7999920
GP5,8092845
GP6,8039294
GPA33,7922029
GPAA1,8148715
GPAM,7936322
GPATCH1,8027521
GPATCH2,7924327
GPATCH3,7913990
GPATCH4,7906194
GPATCH4,7921076
GPATCH8,8016077
GPBP1,8105463
GPBP1L1,7915758
GPC1,8049670
GPC2,8141463
GPC2,8141466
GPC3,8175234
GPC4,8175217
GPC5,7969596
GPC6,7969613
GPD1,7955348
GPD1L,8078386
GPD2,8045816
GPHN,7975167
GPIHBP1,8148591
GPKOW,8172548
GPLD1,8124211
GPM6A,8103789
GPM6B,8171359
GPN1,8041000
GPN2,7913978
GPN3,7966321
GPNMB,8131844
GPR1,8058450
GPR107,8158597
GPR12,7970691
GPR132,7981530
GPR135,7979426
GPR137,7940959
GPR137B,7910680
GPR137C,7974372
GPR143,8171284
GPR146,8131067
GPR15,8081214
GPR153,7912004
GPR155,8056837
GPR156,8089820
GPR157,7912239
GPR158,7926715
GPR160,8083839
GPR162,7953442
GPR17,8045075
GPR171,8091503
GPR173,8167758
GPR176,7987439
GPR180,7969626
GPR19,7961381
GPR21,8157727
GPR22,8135405
GPR26,7931199
GPR27,8080958
GPR3,7899343
GPR34,8166906
GPR35,8049722
GPR37L1,7908812
GPR39,8045336
GPR4,8037614
GPR50,8170476
GPR52,7907531
GPR55,8059674
GPR6,8121454
GPR62,8080158
GPR63,8128316
GPR65,7976080
GPR68,7980765
GPR75,8052143
GPR82,8166919
GPR83,7951040
GPR84,7963770
GPR85,8142424
GPR88,7903355
GPRASP1,8168968
GPRC5A,7954065
GPRC5B,7999909
GPRC5C,8009639
GPRIN1,8115941
GPRIN2,7927277
GPRIN3,8101757
GPS1,8010747
GPS2,8012150
GPSM1,8159318
GPSM2,7903565
GPSM3,8125373
GPSM3,8178790
GPSM3,8179987
GPT,8148902
GPT2,7995362
GPX1,8087405
GPX2,7979658
GPX4,8024194
GPX7,7901460
GRAMD1A,8027701
GRAMD1B,7944769
GRAMD1C,8081758
GRAMD2,7990138
GRAMD3,8107673
GRAMD4,8073890
GRAP,8013319
GRAP2,8073194
GRASP,7955578
GRB10,8139656
GRB14,8056327
GRB2,8018364
GRB7,8006940
GREB1,8040292
GREM1,7982377
GREM2,7925452
GRHL1,8040190
GRHL3,7898916
GRHPR,8155250
GRIA1,8109383
GRIA2,8098021
GRIA3,8169717
GRIA4,7943530
GRID1,7934789
GRID2,8096440
GRIK1,8069770
GRIK2,8121225
GRIK3,7914974
GRIK4,7944603
GRIK5,8037103
GRIN1,8159583
GRIN2A,7999364
GRIN2B,7961422
GRIN2C,8018220
GRIN2D,8030022
GRIN3A,8162908
GRIN3B,8024100
GRINA,8148694
GRIP2,8085504
GRIPAP1,8172504
GRK4,8093665
GRK5,7930894
GRK5,7930917
GRK6,8110362
GRM2,8080128
GRM3,8133904
GRM4,8125805
GRM5,7950921
GRM8,8142718
GRN,8007620
GRP,8021461
GRPEL1,8099246
GRPEL2,8109141
GRPR,8166202
GRSF1,8100834
GRTP1,7972890
GRWD1,8030035
GSC,7981106
GSG1L,8000467
GSG2,8003844
GSK3A,8037152
GSK3B,8089801
GSN,8157582
GSPT1,7999532
GSPT2,8167654
GSR,8150112
GSS,8065817
GSTA1,8127072
GSTA3,8127087
GSTA4,8127094
GSTCD,8096688
GSTK1,8136849
GSTM1,7903765
GSTM3,7918379
GSTM4,7903742
GSTM5,7903777
GSTO1,7930304
