Genes,ID
CHD1L,238070_at
CHD1L,244848_at
CHD2,1554014_at
CHD2,1554015_a_at
CHD2,203461_at
CHD2,225077_at
CHD2,228999_at
CHD2,243751_at
CHD3,208806_at
CHD3,208807_s_at
CHD4,201182_s_at
CHD4,201183_s_at
CHD4,201184_s_at
CHD5,213965_s_at
CHD5,217250_s_at
CHD6,1555463_a_at
CHD6,225026_at
CHD6,225031_at
CHD6,234681_s_at
CHD7,218829_s_at
CHD7,220619_at
CHD7,222755_s_at
CHD7,226123_at
CHD8,212571_at
CHD9,212615_at
CHD9,212616_at
CHD9,220586_at
CHD9,229586_at
CHD9,235388_at
CHD9,239654_at
CHD9,242157_at
CHDH,1559590_at
CHDH,1559591_s_at
CHDH,228560_at
CHDH,229502_at
CHDH,229954_at
CHDH,230484_at
CHDH,231994_at
CHEK1,205393_s_at
CHEK1,205394_at
CHEK1,229423_at
CHEK1,238075_at
CHEK2,210416_s_at
CHERP,1568704_a_at
CHERP,202229_s_at
CHERP,202230_s_at
CHFR,218803_at
CHFR,223931_s_at
CHGA,204697_s_at
CHGB,204260_at
CHI3L1,209395_at
CHI3L1,209396_s_at
CHI3L1,216546_s_at
CHI3L2,213060_s_at
CHIC1,1557786_s_at
CHIC1,1559481_at
CHIC1,228345_at
CHID1,223061_at
CHIT1,208168_s_at
CHKA,204233_s_at
CHKA,204266_s_at
CHL1,204591_at
CHL1,234583_at
CHM,1569183_a_at
CHM,207099_s_at
CHM,227871_at
CHML,1565947_a_at
CHML,1565949_x_at
CHML,1565951_s_at
CHML,1566337_x_at
CHML,206079_at
CHML,226350_at
CHMP1A,201933_at
CHMP1B,218177_at
CHMP1B,218178_s_at
CHMP2A,202121_s_at
CHMP2B,202536_at
CHMP2B,202537_s_at
CHMP2B,202538_s_at
CHMP4B,225119_at
CHMP4B,225498_at
CHMP4C,226803_at
CHMP5,218085_at
CHMP5,219356_s_at
CHMP6,218743_at
CHMP7,212313_at
CHN1,212624_s_at
CHN2,1557769_at
CHN2,207486_x_at
CHN2,211419_s_at
CHN2,213385_at
CHODL,219867_at
CHORDC1,218566_s_at
CHORDC1,239436_at
CHPF,202175_at
CHPT1,1559739_at
CHPT1,221675_s_at
CHPT1,230364_at
CHRAC1,231764_at
CHRD,211248_s_at
CHRD,221674_s_at
CHRDL1,209763_at
CHRDL2,223987_at
CHRM1,231783_at
CHRM3,1553705_a_at
CHRM3,1559633_a_at
CHRM3,1559634_at
CHRM3,1564339_a_at
CHRM3,214596_at
CHRM3,242488_at
CHRM4,221357_at
CHRM5,221347_at
CHRNA1,206633_at
CHRNA1,211039_at
CHRNA10,1568675_at
CHRNA10,220210_at
CHRNA10,239717_at
CHRNA2,207868_at
CHRNA3,210221_at
CHRNA3,211587_x_at
CHRNA3,211772_x_at
CHRNA4,206735_at
CHRNA4,206736_x_at
CHRNA4,216886_at
CHRNA4,216900_s_at
CHRNA5,206533_at
CHRNA9,221107_at
CHRNB1,206703_at
CHRNB2,206635_at
CHRNB2,241389_at
CHRNE,207274_at
CHRNE,215916_at
CHRNG,221355_at
CHST1,205567_at
CHST1,242124_at
CHST10,204065_at
CHST11,219634_at
CHST11,226368_at
CHST11,226372_at
CHST12,218927_s_at
CHST12,222786_at
CHST13,239647_at
CHST13,242503_at
CHST14,226314_at
CHST2,203921_at
CHST2,243478_at
CHST3,208252_s_at
CHST3,209834_at
CHST3,32094_at
CHST5,221164_x_at
CHST5,223942_x_at
CHST6,223786_at
CHST7,206756_at
CHST8,221065_s_at
CHST9,223737_x_at
CHST9,224400_s_at
CHSY1,203044_at
CHSY3,242100_at
CHTF18,226569_s_at
CHUK,209666_s_at
CIAO1,203536_s_at
CIAO1,217501_at
CIAO1,239053_at
CIAPIN1,208424_s_at
CIAPIN1,208968_s_at
CIAPIN1,230838_s_at
CIB1,201953_at
CIB2,205007_s_at
CIB2,205008_s_at
CIB2,214065_s_at
CIB4,236378_at
CIC,212784_at
CIDEB,221188_s_at
CIDECP,1554839_at
CIITA,205101_at
CIITA,210925_at
CIITA,211884_s_at
CILP,206227_at
CILP2,1552288_at
CILP2,1552289_a_at
CINP,217598_at
CINP,218267_at
CINP,230223_at
CIRBP,200810_s_at
CIRBP,200811_at
CIRBP,225191_at
CIRBP,228519_x_at
CIRBP,230142_s_at
CISD1,218597_s_at
CISD2,226686_at
CISD2,226689_at
CISD2,244275_at
CISH,221223_x_at
CISH,223377_x_at
CISH,223961_s_at
CITED1,207144_s_at
CITED2,207980_s_at
CITED2,209357_at
CITED2,227287_at
CITED4,228625_at
CIZ1,205516_x_at
CIZ1,211358_s_at
CIZ1,213976_at
CIZ1,213977_s_at
CKAP2,1554264_at
CKAP2,218252_at
CKAP2,230128_at
CKAP2L,229610_at
CKAP4,200998_s_at
CKAP4,200999_s_at
CKAP4,226526_s_at
CKAP5,1555278_a_at
CKAP5,212832_s_at
CKB,200884_at
CKM,204810_s_at
CKMT2,205295_at
CKS1B,201897_s_at
CKS2,204170_s_at
CLASP1,212752_at
CLASP1,240757_at
CLASP2,1555469_a_at
CLASP2,1558759_s_at
CLASP2,212306_at
CLASP2,212308_at
CLASP2,212309_at
CLASP2,238048_at
CLC,206207_at
CLCA1,210107_at
CLCA2,206164_at
CLCA2,206165_s_at
CLCA2,206166_s_at
CLCA2,217528_at
CLCA4,220026_at
CLCC1,1555543_a_at
CLCC1,207855_s_at
CLCC1,213628_at
CLCF1,219500_at
CLCN2,213499_at
CLCN3,201732_s_at
CLCN3,201733_at
CLCN3,201734_at
CLCN3,201735_s_at
CLCN4,205148_s_at
CLCN4,205149_s_at
CLCN4,214769_at
CLCN4,217556_at
CLCN4,231066_s_at
CLCN5,206704_at
CLCN5,226273_at
CLCN5,226274_at
CLCN5,232127_at
CLCN5,232128_s_at
CLCN6,203950_s_at
CLCN7,209235_at
CLCN7,221961_at
CLCN7,38069_at
CLCNKB,1554748_at
CLCNKB,1554749_s_at
CLCNKB,205985_x_at
CLDN1,218182_s_at
CLDN1,222549_at
CLDN10,205328_at
CLDN11,1561105_at
CLDN11,206908_s_at
CLDN11,228335_at
CLDN12,223249_at
CLDN14,210689_at
CLDN15,1552845_at
CLDN15,219640_at
CLDN16,220332_at
CLDN18,214135_at
CLDN18,221132_at
CLDN18,221133_s_at
CLDN18,232578_at
CLDN19,1552535_at
CLDN19,1554804_a_at
CLDN19,1554805_at
CLDN2,223509_at
CLDN23,228704_s_at
CLDN23,228706_s_at
CLDN23,228707_at
CLDN3,203953_s_at
CLDN3,203954_x_at
CLDN4,1569421_at
CLDN4,201428_at
CLDN5,204482_at
CLDN6,208474_at
CLDN6,237810_at
CLDN7,202790_at
CLDN9,214635_at
CLDND1,1554149_at
CLDND1,1567287_at
CLDND1,208925_at
CLDND1,239146_at
CLDND2,231162_at
CLEC10A,206682_at
CLEC11A,205131_x_at
CLEC11A,210783_x_at
CLEC11A,211709_s_at
CLEC12A,1552398_a_at
CLEC12A,1569401_at
CLEC12A,243106_at
CLEC14A,226244_at
CLEC16A,212786_at
CLEC16A,231221_at
CLEC1A,219761_at
CLEC2B,1556209_at
CLEC2B,209732_at
CLEC2D,220132_s_at
CLEC2D,228426_at
CLEC2D,233500_x_at
CLEC2D,235522_at
CLEC3A,231802_at
CLEC4A,219947_at
CLEC4A,221724_s_at
CLEC4C,1552552_s_at
CLEC4C,1555687_a_at
CLEC4E,219859_at
CLEC4E,222934_s_at
CLEC4F,1552410_at
CLEC4G,1559065_a_at
CLEC4M,207995_s_at
CLEC4M,210481_s_at
CLEC5A,219890_at
CLEC7A,1554406_a_at
CLEC7A,1555213_a_at
CLEC7A,1555214_a_at
CLEC7A,1555756_a_at
CLEC7A,221698_s_at
CLEC7A,241098_at
CLECL1,1561899_at
CLECL1,244413_at
CLGN,205830_at
CLIC1,208659_at
CLIC2,213415_at
CLIC3,219529_at
CLIC4,201559_s_at
CLIC4,201560_at
CLIC4,221881_s_at
CLIC5,213317_at
CLIC5,217628_at
CLIC5,219866_at
CLIC5,234329_at
CLIC5,243917_at
CLIC6,227742_at
CLIC6,242913_at
CLINT1,201768_s_at
CLINT1,201769_at
CLINT1,230609_at
CLIP1,1558924_s_at
CLIP1,1568012_at
CLIP1,201975_at
CLIP1,210716_s_at
CLIP1,240444_x_at
CLIP1,242287_at
CLIP2,211031_s_at
CLIP3,212358_at
CLIP3,235243_at
CLIP4,219944_at
CLIP4,226425_at
CLK1,214683_s_at
CLK4,1568836_at
CLK4,210346_s_at
CLK4,228751_at
CLK4,241403_at
CLMN,213839_at
CLMN,221042_s_at
CLMN,225757_s_at
CLMN,225759_x_at
CLN3,209275_s_at
CLN3,210859_x_at
CLN5,204084_s_at
CLN5,204085_s_at
CLN5,214252_s_at
CLN6,1567076_at
CLN6,1567078_x_at
CLN6,1567079_at
CLN6,1567080_s_at
CLN6,1567081_x_at
CLN6,218161_s_at
CLN6,222539_at
CLN8,219340_s_at
CLN8,219341_at
CLN8,222874_s_at
CLN8,223912_s_at
CLN8,229958_at
CLNS1A,209143_s_at
CLNS1A,242492_at
CLOCK,204980_at
CLOCK,217563_at
CLOCK,225856_at
CLOCK,227531_at
CLP1,204370_at
CLP1,229496_at
CLPB,221845_s_at
CLPB,224510_s_at
CLPP,202799_at
CLPTM1,201640_x_at
CLPTM1,211136_s_at
CLPTM1L,223020_at
CLPTM1L,226935_s_at
CLPTM1L,229416_at
CLPX,204809_at
CLPX,223507_at
CLRN1,1555034_at
CLRN1,1555035_a_at
CLRN1,1555695_a_at
CLSPN,1553120_at
CLSPN,219621_at
CLSPN,242150_at
CLSPN,243840_at
CLSTN1,201561_s_at
CLSTN2,219414_at
CLSTN2,229580_at
CLSTN3,204375_at
CLTA,1560434_x_at
CLTA,200960_x_at
CLTA,204050_s_at
CLTA,216293_at
CLTA,216295_s_at
CLTA,216296_at
CLTB,205172_x_at
CLTB,206284_x_at
CLTB,211043_s_at
CLTB,221996_s_at
CLTC,200614_at
CLTC,210498_at
CLTC,239871_at
CLTCL1,205944_s_at
CLU,1559228_at
CLU,208791_at
CLU,208792_s_at
CLU,222043_at
CLUAP1,204576_s_at
CLUAP1,204577_s_at
CLUAP1,235080_at
CLUL1,206556_at
CLYBL,238440_at
CLYBL,239683_at
CLYBL,240462_at
CMAS,218111_s_at
CMAS,241065_x_at
CMBL,227522_at
CMBL,230995_at
CMBL,234981_x_at
CMIP,224991_at
CMIP,224992_s_at
CMIP,231643_s_at
CMKLR1,207652_s_at
CMKLR1,210659_at
CMKLR1,229121_at
CMPK1,1570533_at
CMPK1,217870_s_at
CMPK1,222448_s_at
CMTM2,229967_at
CMTM3,1555704_at
CMTM3,1555705_a_at
CMTM3,224733_at
CMTM4,1554677_s_at
CMTM4,224998_at
CMTM4,225009_at
CMTM5,230942_at
CMTM6,1565657_at
CMTM6,217947_at
CMTM6,223047_at
CMTM6,227953_at
CMTM7,1560754_at
CMTM7,226017_at
CMTM8,235099_at
CMYA5,233520_s_at
CMYA5,237981_at
CNBD1,1552587_at
CNBD1,1552588_a_at
CNBP,206158_s_at
CNBP,227731_at
CNDP1,223699_at
CNDP2,1562460_at
CNDP2,217752_s_at
CNDP2,230950_at
CNFN,224329_s_at
CNGA1,206417_at
CNGA3,207261_at
CNGA4,1562273_at
CNGB1,207342_at
CNGB1,210769_at
CNGB1,211099_s_at
CNGB3,220304_s_at
CNGB3,222959_at
CNIH2,230070_at
CNIH3,214841_at
CNIH3,238503_at
CNIH4,218728_s_at
CNIH4,222721_at
CNIH4,223993_s_at
CNIH4,228306_at
CNIH4,228437_at
CNIH4,243051_at
CNKSR1,204740_at
CNKSR2,1554607_at
CNKSR2,206731_at
CNKSR2,229116_at
CNN1,203951_at
CNN2,201605_x_at
CNN3,201445_at
CNN3,228297_at
CNNM1,220166_at
CNNM2,1554522_at
CNNM2,1554523_a_at
CNNM2,206818_s_at
CNNM2,209874_x_at
CNNM3,220739_s_at
CNNM4,218900_at
CNOT1,1554052_at
CNOT1,200860_s_at
CNOT1,200861_at
CNOT10,223219_s_at
CNOT2,217798_at
CNOT2,222181_at
CNOT2,222182_s_at
CNOT2,233054_at
CNOT3,203239_s_at
CNOT3,211141_s_at
CNOT3,229143_at
CNOT4,203291_at
CNOT4,210203_at
CNOT4,210204_s_at
CNOT4,210866_s_at
CNOT4,210867_at
CNOT6L,1553266_at
CNOT6L,1553267_a_at
CNOT6L,226153_s_at
CNOT6L,227119_at
CNOT6L,238438_at
CNOT7,1552344_s_at
CNOT7,1558372_at
CNOT7,1558373_s_at
CNOT7,218250_s_at
CNOT7,225053_at
CNOT7,233019_at
CNOT8,202162_s_at
CNOT8,202163_s_at
CNOT8,202164_s_at
CNP,1557943_at
CNP,208912_s_at
CNPY2,1557798_at
CNPY2,202857_at
CNPY2,209796_s_at
CNPY2,209797_at
CNPY3,1552977_a_at
CNPY3,1556389_at
CNPY3,217931_at
CNPY3,228369_at
CNPY4,217700_at
CNPY4,227313_at
CNR1,1560225_at
CNR1,207940_x_at
CNR1,208243_s_at
CNR1,213436_at
CNR2,206586_at
CNRIP1,226751_at
CNTD1,231463_at
CNTD2,220323_at
CNTFR,205723_at
CNTLN,1559005_s_at
CNTLN,220095_at
CNTLN,239989_at
CNTLN,241696_at
CNTN1,1554784_at
CNTN1,211203_s_at
CNTN1,227202_at
CNTN1,227209_at
CNTN2,206970_at
CNTN2,230045_at
CNTN3,229831_at
CNTN4,229084_at
CNTN4,237177_at
CNTN5,207452_s_at
CNTN5,244632_at
CNTN6,207195_at
CNTNAP1,219400_at
CNTNAP2,215145_s_at
CNTNAP2,219300_s_at
CNTNAP2,219301_s_at
CNTNAP2,219302_s_at
CNTNAP4,1553441_at
CNTNAP4,1553442_a_at
CNTNAP4,1554377_a_at
CNTNAP4,232388_at
CNTNAP5,1553013_at
CNTNAP5,1553418_a_at
CNTROB,228633_s_at
CNTROB,231884_at
CNTROB,234688_x_at
CNTROB,234694_at
COASY,201913_s_at
COBL,1552496_a_at
COBL,213050_at
COBLL1,203641_s_at
COBLL1,203642_s_at
COBLL1,211032_at
COBLL1,215393_s_at
COBLL1,229598_at
COCH,1554241_at
COCH,1554242_a_at
COCH,205229_s_at
COG1,227784_s_at
COG1,230878_s_at
COG1,231813_s_at
COG2,203073_at
COG2,243608_at
COG3,1554339_a_at
COG3,223450_s_at
COG4,212189_s_at
COG5,203629_s_at
COG5,203630_s_at
COG5,227089_at
COG6,225769_at
COG6,232786_at
COG7,213190_at
COIL,203653_s_at
COIL,203654_s_at
COL10A1,205941_s_at
COL10A1,217428_s_at
COL11A1,204320_at
COL11A1,229271_x_at
COL11A1,37892_at
COL11A2,213870_at
COL11A2,216993_s_at
COL12A1,225664_at
COL12A1,231766_s_at
COL12A1,231879_at
COL12A1,233109_at
COL12A1,234951_s_at
COL13A1,208535_x_at
COL13A1,211343_s_at
COL13A1,211809_x_at
COL14A1,212865_s_at
COL14A1,216865_at
COL14A1,216866_s_at
COL14A1,228750_at
COL15A1,203477_at
COL16A1,204345_at
COL18A1,209081_s_at
COL18A1,209082_s_at
COL1A1,1556499_s_at
COL1A1,202310_s_at
COL1A1,202311_s_at
COL1A1,202312_s_at
COL1A1,217430_x_at
COL20A1,232638_at
COL20A1,232733_s_at
COL21A1,208096_s_at
COL22A1,228873_at
COL22A1,242326_at
COL22A1,243301_at
COL23A1,229168_at
COL24A1,238732_at
COL25A1,1555253_at
COL25A1,224388_s_at
COL25A1,224389_s_at
COL27A1,1564008_at
COL27A1,225288_at
COL27A1,225292_at
COL27A1,225293_at
COL27A1,230603_at
COL2A1,213492_at
COL2A1,217404_s_at
COL3A1,201852_x_at
COL3A1,211161_s_at
COL3A1,215076_s_at
COL3A1,215077_at
COL3A1,232458_at
COL4A1,211980_at
COL4A1,211981_at
COL4A2,211964_at
COL4A2,211966_at
COL4A3,214641_at
COL4A3,216367_at
COL4A3,216368_s_at
COL4A3,216893_s_at
COL4A3,216896_at
COL4A3,216898_s_at
COL4A3,222073_at
COL4A3BP,219625_s_at
COL4A3BP,223465_at
COL4A3BP,223466_x_at
COL4A3BP,226277_at
COL4A4,214602_at
COL4A4,229779_at
COL4A4,241565_at
COL4A5,213110_s_at
COL4A5,234387_at
COL4A6,210945_at
COL4A6,211473_s_at
COL4A6,213992_at
COL5A1,203325_s_at
COL5A1,212488_at
COL5A1,212489_at
COL5A2,221729_at
COL5A2,221730_at
COL5A3,218975_at
COL5A3,52255_s_at
COL6A1,212091_s_at
COL6A1,212937_s_at
COL6A1,212938_at
COL6A1,212939_at
COL6A1,212940_at
COL6A1,213428_s_at
COL6A1,214200_s_at
COL6A1,216904_at
COL6A2,209156_s_at
COL6A2,213290_at
COL6A3,201438_at
COL6A6,230867_at
COL6A6,242641_at
COL7A1,204136_at
COL7A1,217312_s_at
COL8A1,214587_at
COL8A1,221152_at
COL8A1,226237_at
COL8A2,221900_at
COL8A2,52651_at
COL9A1,1555527_at
COL9A1,222008_at
COL9A2,213622_at
COL9A2,232542_at
COL9A3,204724_s_at
COLEC10,207420_at
COLEC11,219873_at
COLEC12,221019_s_at
COLQ,206073_at
COMMD1,226024_at
COMMD10,218439_s_at
COMMD10,222637_at
COMMD10,235481_at
COMMD10,242980_at
COMMD2,223491_at
COMMD2,226910_at
COMMD6,225312_at
COMMD6,240030_at
COMMD7,224815_at
COMMD7,244178_at
COMMD8,218351_at
COMMD9,218072_at
COMP,205713_s_at
COMT,208817_at
COMT,208818_s_at
COMT,213981_at
COMT,216204_at
COMTD1,226870_at
COPA,1559862_at
COPA,208684_at
COPA,214336_s_at
COPA,214337_at
COPB1,201358_s_at
COPB1,201359_at
COPB1,233308_at
COPB2,201098_at
COPB2,226256_at
COPE,201264_at
COPE,220469_at
COPS2,202467_s_at
COPS2,209838_at
COPS3,202078_at
COPS4,218042_at
COPS4,237649_at
COPS5,201652_at
COPS6,201405_s_at
COPS6,213504_at
COPS7A,209029_at
COPS7B,219997_s_at
COPS7B,225696_at
COPS7B,243628_at
COPS8,202141_s_at
COPS8,202142_at
COPS8,202143_s_at
COPS8,214260_at
COPS8,236204_at
COPS8,243152_at
COPZ1,217726_at
COPZ1,222386_s_at
COPZ2,219561_at
COPZ2,235897_at
COQ10A,225747_at
COQ10B,1561948_at
COQ10B,219397_at
COQ2,213379_at
COQ2,232126_at
COQ3,221227_x_at
COQ3,223515_s_at
COQ5,223114_at
COQ6,218760_at
COQ7,209745_at
COQ7,209746_s_at
COQ7,210820_x_at
COQ9,212228_s_at
COQ9,235822_at
CORIN,220356_at
CORIN,239260_at
CORIN,239261_s_at
CORO1A,209083_at
CORO1C,221676_s_at
CORO1C,222409_at
CORO2A,205538_at
CORO2A,227177_at
CORO2B,209789_at
CORO6,1552301_a_at
COTL1,1556346_at
COTL1,221059_s_at
COTL1,224583_at
COX10,1569685_at
COX10,203858_s_at
COX11,203551_s_at
COX11,211727_s_at
COX11,214277_at
COX11,239760_at
COX15,219547_at
COX15,221550_at
COX15,223281_s_at
COX15,235855_at
COX18,227442_at
COX18,230909_at
COX4I1,200086_s_at
COX4I1,202698_x_at
COX4I1,213758_at
COX4I1,227323_at
COX4I2,232761_at
COX5A,203663_s_at
COX5A,229426_at
COX5B,202343_x_at
COX5B,211025_x_at
COX5B,213735_s_at
COX5B,213736_at
COX6A1,200925_at
COX6A1,224344_at
COX6B1,201441_at
COX6B2,1553367_a_at
COX6C,201754_at
COX7A1,204570_at
COX7A2,201597_at
COX7A2L,201256_at
COX7B,202110_at
COX7B,239252_at
COX7C,201134_x_at
COX7C,213846_at
COX7C,217491_x_at
COX8A,201119_s_at
CP,1558034_s_at
CP,204846_at
CP,227253_at
CP,228143_at
CPA2,206212_at
CPA3,205624_at
CPA4,205832_at
CPA5,240744_at
CPA6,1552511_a_at
CPA6,224028_at
CPAMD8,227721_at
CPB1,205509_at
CPD,201940_at
CPD,201941_at
CPD,201942_s_at
CPD,201943_s_at
CPD,229600_s_at
CPE,201116_s_at
CPE,201117_s_at
CPEB1,219578_s_at
CPEB1,222903_s_at
CPEB2,226939_at
CPEB2,235462_at
CPEB2,235479_at
CPEB3,1555250_a_at
CPEB3,205773_at
CPEB3,239765_at
CPEB3,243651_at
CPEB4,224828_at
CPEB4,224829_at
CPEB4,224831_at
CPEB4,242280_x_at
CPLX1,223500_at
CPLX2,206368_at
CPLX2,225815_at
CPLX3,219775_s_at
CPLX3,222927_s_at
CPM,206100_at
CPM,217557_s_at
CPM,235019_at
CPM,235706_at
CPM,241765_at
CPM,243403_x_at
CPN2,216223_at
CPNE2,225129_at
CPNE3,202118_s_at
CPNE3,202119_s_at
CPNE4,228796_at
CPNE4,231336_at
CPNE5,227189_at
CPNE6,210408_s_at
CPNE6,215700_x_at
CPNE7,219707_at
CPNE8,228365_at
CPNE8,241706_at
CPNE8,243727_at
CPNE9,239139_at
CPOX,204172_at
CPS1,204920_at
CPS1,217564_s_at
CPSF2,225986_x_at
CPSF2,225994_at
CPSF2,233208_x_at
CPSF3,225082_at
CPSF4,206688_s_at
CPSF6,202469_s_at
CPSF6,202470_s_at
CPSF6,226934_at
CPT1A,203633_at
CPT1A,203634_s_at
CPT1A,210687_at
CPT1A,210688_s_at
CPT1C,227468_at
CPT2,204263_s_at
CPT2,204264_at
CPVL,208146_s_at
CPXCR1,1560493_a_at
CPXCR1,1560494_a_at
CPXM1,227860_at
CPXM2,1570026_at
CPXM2,226824_at
CPXM2,236144_at
CR1,206244_at
CR1,208488_s_at
CR1,217484_at
CR1,217552_x_at
CR1,244313_at
CR2,205544_s_at
CR2,244097_at
CRABP1,1563897_at
CRABP1,205350_at
CRABP2,202575_at
CRADD,209833_at
CRAT,205843_x_at
CRAT,209522_s_at
CRB1,220522_at
CRB1,244403_at
CRB2,1552506_at
CRB3,232609_at
CRBN,218142_s_at
CRBN,222533_at
CREB1,204312_x_at
CREB1,204313_s_at
CREB1,204314_s_at
CREB1,214513_s_at
CREB1,225565_at
CREB1,225572_at
CREB1,237289_at
CREB3,209432_s_at
CREB3L1,213059_at
CREB3L1,213498_at
CREB3L2,212345_s_at
CREB3L2,228759_at
CREB3L2,237819_at
CREB3L3,234361_at
CREB3L4,226455_at
CREBBP,202160_at
CREBBP,211808_s_at
CREBBP,228177_at
CREBBP,235858_at
CREBL2,201988_s_at
CREBL2,201989_s_at
CREBL2,201990_s_at
CREBZF,202977_s_at
CREBZF,202978_s_at
CREBZF,202979_s_at
CREBZF,213580_at
CREBZF,213584_s_at
CREBZF,225594_at
CREBZF,225595_at
CREG1,201200_at
CREG2,1552714_at
CREG2,231489_x_at
CRELD1,203368_at
CRELD2,218358_at
CREM,207630_s_at
CREM,209967_s_at
CREM,210171_s_at
CREM,214508_x_at
CREM,228092_at
CREM,230511_at
CRH,205629_s_at
CRH,205630_at
CRHBP,205984_at
CRIP1,205081_at
CRIP2,208978_at
CRIPAK,228318_s_at
CRIPAK,241408_at
CRIPT,218643_s_at
CRIPT,222702_x_at
CRIPT,227942_s_at
CRIPT,233068_at
CRIPT,239049_at
CRIPT,239050_s_at
CRISP2,210262_at
CRISP3,207802_at
CRISPLD1,223475_at
CRISPLD2,1555809_at
CRISPLD2,221541_at
CRK,202224_at
CRK,202225_at
CRK,202226_s_at
CRKL,206184_at
CRKL,212180_at
CRLF1,206315_at
CRLF3,205474_at
CRLS1,223978_s_at
CRLS1,225324_at
CRLS1,226937_at
CRLS1,237502_at
CRLS1,241741_at
CRMP1,202517_at
CRNKL1,219913_s_at
CRNN,220090_at
CROCC,206274_s_at
CROCC,216419_at
CROCC,216801_at
CROT,204573_at
CROT,231102_at
CROT,243283_at
CRP,205753_at
CRP,37020_at
CRTAC1,1555958_at
CRTAC1,221204_s_at
CRTAM,206914_at
CRTAP,1554464_a_at
CRTAP,1555889_a_at
CRTAP,201380_at
CRTAP,226656_at
CRTAP,227138_at
CRTC1,207159_x_at
CRTC1,213091_at
CRTC2,226307_at
CRTC3,218648_at
CRTC3,232879_at
CRX,217510_at
CRX,231742_at
CRY1,209674_at
CRY2,212695_at
CRYAB,209283_at
CRYBA2,220136_s_at
CRYBA4,206843_at
CRYBB1,206185_at
CRYBB3,207685_at
CRYGC,207531_at
CRYGD,207532_at
CRYL1,220753_s_at
CRYM,205489_at
CRYZ,202950_at
CRYZL1,1552347_at
CRYZL1,1554767_s_at
CRYZL1,1560609_at
CRYZL1,219767_s_at
CRYZL1,226151_x_at
CS,208660_at
CSAD,1568620_at
CSAD,221139_s_at
CSAD,238764_at
CSDC2,209981_at
CSDE1,202646_s_at
CSDE1,219939_s_at
CSDE1,222975_s_at
CSE1L,201111_at
CSE1L,201112_s_at
CSE1L,210765_at
CSE1L,210766_s_at
CSF1,207082_at
CSF1,209716_at
CSF1,210557_x_at
CSF1,211839_s_at
CSF1R,203104_at
CSF2,210228_at
CSF2,210229_s_at
CSF2RA,207085_x_at
CSF2RA,210340_s_at
CSF2RA,211286_x_at
CSF2RA,211287_x_at
CSF2RB,205159_at
CSF3,207442_at
CSF3R,1553297_a_at
CSF3R,203591_s_at
CSGALNACT1,1569387_at
CSGALNACT1,219049_at
CSGALNACT2,218871_x_at
CSGALNACT2,222235_s_at
CSGALNACT2,239077_at
CSK,202329_at
CSMD1,1553405_a_at
CSMD1,1562329_at
CSMD1,1562330_s_at
CSMD1,231223_at
CSMD1,241960_at
CSMD2,1557143_at
CSMD2,1570169_at
CSMD2,233145_at
CSMD3,240228_at
CSN2,207951_at
CSNK1A1,1556006_s_at
CSNK1A1,1556007_s_at
CSNK1A1,205764_at
CSNK1A1,206562_s_at
CSNK1A1,208865_at
CSNK1A1,208866_at
CSNK1A1,208867_s_at
CSNK1A1,213086_s_at
CSNK1A1,213860_x_at
CSNK1A1,226920_at
CSNK1A1,235464_at
CSNK1A1,240221_at
CSNK1A1,243338_at
CSNK1D,207945_s_at
CSNK1D,208774_at
CSNK1D,213522_s_at
CSNK1G1,220640_at
CSNK1G1,221673_s_at
CSNK1G1,226888_at
CSNK1G1,231920_s_at
CSNK1G2,202573_at
CSNK1G2,202574_s_at
CSNK1G3,220768_s_at
CSNK1G3,227767_at
CSNK1G3,229702_at
CSNK2A2,203575_at
CSNK2A2,224922_at
CSNK2B,201390_s_at
CSPG4,204736_s_at
CSPG4,214297_at
CSPG5,205344_at
CSPG5,39966_at
CSPP1,1554873_at
CSPP1,220072_at
CSPP1,221925_s_at
CSPP1,227105_at
CSPP1,242041_at
CSRP1,200621_at
CSRP2,207030_s_at
CSRP2,211126_s_at
CST1,206224_at
CST11,233797_s_at
CST11,233968_at
CST2,208555_x_at
CST3,201360_at
CST3,230343_at
CST3,237623_at
CST7,210140_at
CSTA,204971_at
CSTB,201201_at
CSTB,236449_at
CSTF1,202190_at
CSTF1,32723_at
CSTF2,204459_at
CSTF2,238821_at
CSTF2T,212901_s_at
CSTF2T,212905_at
CSTF3,203947_at
CSTF3,229665_at
CSTF3,229666_s_at
CTAG2,207337_at
CTAG2,215733_x_at
CTAGE5,204055_s_at
CTAGE5,215930_s_at
CTAGE5,235790_at
CTBP1,1557714_at
CTBP1,203392_s_at
CTBP1,212863_x_at
CTBP1,213980_s_at
CTBP2,201218_at
CTBP2,201219_at
CTBP2,201220_x_at
CTBP2,210554_s_at
CTBP2,210835_s_at
CTBP2,215377_at
CTBS,218923_at
CTBS,218924_s_at
CTCF,202521_at
CTCFL,1552368_at
CTDP1,205035_at
CTDSP1,217844_at
CTDSP2,203445_s_at
CTDSP2,208735_s_at
CTDSPL,201904_s_at
CTDSPL,201905_s_at
CTDSPL,201906_s_at
CTDSPL,213597_s_at
CTDSPL,214187_x_at
CTDSPL2,1555106_a_at
CTDSPL2,223270_at
CTDSPL2,223271_s_at
CTDSPL2,239133_at
CTF1,206813_at
CTGF,209101_at
CTH,206085_s_at
CTH,217127_at
